FilmoId,WdLien
109902,http://www.wikidata.org/entity/Q28840385
80548,http://www.wikidata.org/entity/Q39071970
103217,http://www.wikidata.org/entity/Q56205456
64241,http://www.wikidata.org/entity/Q59692319
81092,http://www.wikidata.org/entity/Q60846989
103109,http://www.wikidata.org/entity/Q65055276
104585,http://www.wikidata.org/entity/Q65055301
94625,http://www.wikidata.org/entity/Q77854518
99096,http://www.wikidata.org/entity/Q132245
104206,http://www.wikidata.org/entity/Q137098
92232,http://www.wikidata.org/entity/Q200765
107473,http://www.wikidata.org/entity/Q225885
56187,http://www.wikidata.org/entity/Q266027
80243,http://www.wikidata.org/entity/Q300377
98430,http://www.wikidata.org/entity/Q324262
83582,http://www.wikidata.org/entity/Q484240
48674,http://www.wikidata.org/entity/Q571183
31977,http://www.wikidata.org/entity/Q573770
100898,http://www.wikidata.org/entity/Q601704
107564,http://www.wikidata.org/entity/Q645302
90035,http://www.wikidata.org/entity/Q681918
90202,http://www.wikidata.org/entity/Q699132
90072,http://www.wikidata.org/entity/Q756574
62492,http://www.wikidata.org/entity/Q786364
90086,http://www.wikidata.org/entity/Q847436
97485,http://www.wikidata.org/entity/Q903885
99025,http://www.wikidata.org/entity/Q1102541
20768,http://www.wikidata.org/entity/Q1115572
89534,http://www.wikidata.org/entity/Q1121878
56509,http://www.wikidata.org/entity/Q1302742
72709,http://www.wikidata.org/entity/Q1423576
11632,http://www.wikidata.org/entity/Q1539276
31409,http://www.wikidata.org/entity/Q1770761
96751,http://www.wikidata.org/entity/Q1782383
107631,http://www.wikidata.org/entity/Q1872476
18113,http://www.wikidata.org/entity/Q1962066
107655,http://www.wikidata.org/entity/Q2023818
98629,http://www.wikidata.org/entity/Q2097490
72512,http://www.wikidata.org/entity/Q2160779
32757,http://www.wikidata.org/entity/Q2357448
96721,http://www.wikidata.org/entity/Q2365283
56488,http://www.wikidata.org/entity/Q2418707
15289,http://www.wikidata.org/entity/Q2628802
106851,http://www.wikidata.org/entity/Q2819736
108867,http://www.wikidata.org/entity/Q2850168
109268,http://www.wikidata.org/entity/Q2884686
94867,http://www.wikidata.org/entity/Q2894345
96140,http://www.wikidata.org/entity/Q2905388
25277,http://www.wikidata.org/entity/Q2933446
103090,http://www.wikidata.org/entity/Q2941237
16978,http://www.wikidata.org/entity/Q2972767
80005,http://www.wikidata.org/entity/Q2990575
89777,http://www.wikidata.org/entity/Q3008868
13537,http://www.wikidata.org/entity/Q3038238
103458,http://www.wikidata.org/entity/Q3116538
57063,http://www.wikidata.org/entity/Q3202366
91297,http://www.wikidata.org/entity/Q3204919
40425,http://www.wikidata.org/entity/Q3212855
21459,http://www.wikidata.org/entity/Q3222284
22049,http://www.wikidata.org/entity/Q3222789
41147,http://www.wikidata.org/entity/Q3225201
89948,http://www.wikidata.org/entity/Q3226792
94705,http://www.wikidata.org/entity/Q3227078
41660,http://www.wikidata.org/entity/Q3231257
90566,http://www.wikidata.org/entity/Q3281757
90712,http://www.wikidata.org/entity/Q3509730
96366,http://www.wikidata.org/entity/Q3522334
94972,http://www.wikidata.org/entity/Q3549884
26735,http://www.wikidata.org/entity/Q3677291
32448,http://www.wikidata.org/entity/Q3795020
90675,http://www.wikidata.org/entity/Q3814726
39674,http://www.wikidata.org/entity/Q3819762
21613,http://www.wikidata.org/entity/Q3955552
105485,http://www.wikidata.org/entity/Q4015045
25055,http://www.wikidata.org/entity/Q4088163
107369,http://www.wikidata.org/entity/Q4184126
95296,http://www.wikidata.org/entity/Q4458431
45586,http://www.wikidata.org/entity/Q4516415
25203,http://www.wikidata.org/entity/Q4982813
91397,http://www.wikidata.org/entity/Q5151058
97958,http://www.wikidata.org/entity/Q5758155
78057,http://www.wikidata.org/entity/Q5926119
95130,http://www.wikidata.org/entity/Q6155598
27999,http://www.wikidata.org/entity/Q6407191
94437,http://www.wikidata.org/entity/Q6726678
30317,http://www.wikidata.org/entity/Q7062731
94324,http://www.wikidata.org/entity/Q7539005
81735,http://www.wikidata.org/entity/Q7607057
23013,http://www.wikidata.org/entity/Q7758822
107246,http://www.wikidata.org/entity/Q7764879
96701,http://www.wikidata.org/entity/Q8000525
102970,http://www.wikidata.org/entity/Q8058356
90727,http://www.wikidata.org/entity/Q10319683
95145,http://www.wikidata.org/entity/Q10432219
22979,http://www.wikidata.org/entity/Q12153238
107817,http://www.wikidata.org/entity/Q16251026
86946,http://www.wikidata.org/entity/Q18745102
107897,http://www.wikidata.org/entity/Q18786623
107766,http://www.wikidata.org/entity/Q20650045
102784,http://www.wikidata.org/entity/Q20728726
109532,http://www.wikidata.org/entity/Q20804492
106185,http://www.wikidata.org/entity/Q20830773
107026,http://www.wikidata.org/entity/Q21098710
80536,http://www.wikidata.org/entity/Q21527627
108250,http://www.wikidata.org/entity/Q28496988
44424,http://www.wikidata.org/entity/Q59692695
108014,http://www.wikidata.org/entity/Q61074594
56552,http://www.wikidata.org/entity/Q59501
77863,http://www.wikidata.org/entity/Q160618
86390,http://www.wikidata.org/entity/Q173955
88353,http://www.wikidata.org/entity/Q191543
92080,http://www.wikidata.org/entity/Q211429
84648,http://www.wikidata.org/entity/Q320319
50828,http://www.wikidata.org/entity/Q340281
62469,http://www.wikidata.org/entity/Q386611
98246,http://www.wikidata.org/entity/Q389548
86315,http://www.wikidata.org/entity/Q499512
77967,http://www.wikidata.org/entity/Q523249
101796,http://www.wikidata.org/entity/Q622631
81149,http://www.wikidata.org/entity/Q645735
88556,http://www.wikidata.org/entity/Q663960
30242,http://www.wikidata.org/entity/Q669324
73444,http://www.wikidata.org/entity/Q682148
95265,http://www.wikidata.org/entity/Q712194
23359,http://www.wikidata.org/entity/Q798740
60959,http://www.wikidata.org/entity/Q842714
74882,http://www.wikidata.org/entity/Q844732
44977,http://www.wikidata.org/entity/Q962306
30237,http://www.wikidata.org/entity/Q997228
62592,http://www.wikidata.org/entity/Q1111969
92296,http://www.wikidata.org/entity/Q1169399
14508,http://www.wikidata.org/entity/Q1170359
88477,http://www.wikidata.org/entity/Q1193520
26015,http://www.wikidata.org/entity/Q1196505
62154,http://www.wikidata.org/entity/Q1211672
74591,http://www.wikidata.org/entity/Q1324641
64714,http://www.wikidata.org/entity/Q1457659
83970,http://www.wikidata.org/entity/Q1467522
61058,http://www.wikidata.org/entity/Q1592367
73178,http://www.wikidata.org/entity/Q1649241
97403,http://www.wikidata.org/entity/Q1757907
74834,http://www.wikidata.org/entity/Q1794408
74878,http://www.wikidata.org/entity/Q1841293
90700,http://www.wikidata.org/entity/Q2034542
102121,http://www.wikidata.org/entity/Q2075458
77276,http://www.wikidata.org/entity/Q2142280
88431,http://www.wikidata.org/entity/Q2292051
76845,http://www.wikidata.org/entity/Q2395159
107012,http://www.wikidata.org/entity/Q2421448
75045,http://www.wikidata.org/entity/Q2550265
97565,http://www.wikidata.org/entity/Q2553458
102378,http://www.wikidata.org/entity/Q2828123
88396,http://www.wikidata.org/entity/Q2922986
73073,http://www.wikidata.org/entity/Q2943137
109774,http://www.wikidata.org/entity/Q2946945
22778,http://www.wikidata.org/entity/Q2986147
88239,http://www.wikidata.org/entity/Q3016060
85372,http://www.wikidata.org/entity/Q3023240
92811,http://www.wikidata.org/entity/Q3053653
83179,http://www.wikidata.org/entity/Q3211236
90864,http://www.wikidata.org/entity/Q3208614
86041,http://www.wikidata.org/entity/Q3209451
85142,http://www.wikidata.org/entity/Q3216003
78411,http://www.wikidata.org/entity/Q3223425
84574,http://www.wikidata.org/entity/Q3415526
79993,http://www.wikidata.org/entity/Q3521413
103306,http://www.wikidata.org/entity/Q3521718
84493,http://www.wikidata.org/entity/Q3548414
84742,http://www.wikidata.org/entity/Q3548451
78433,http://www.wikidata.org/entity/Q3548957
70378,http://www.wikidata.org/entity/Q3595729
96660,http://www.wikidata.org/entity/Q3632584
87000,http://www.wikidata.org/entity/Q3795520
61474,http://www.wikidata.org/entity/Q3889029
80352,http://www.wikidata.org/entity/Q3950734
83164,http://www.wikidata.org/entity/Q4385210
105772,http://www.wikidata.org/entity/Q4480321
97278,http://www.wikidata.org/entity/Q4935003
87236,http://www.wikidata.org/entity/Q5291660
72976,http://www.wikidata.org/entity/Q5978683
97283,http://www.wikidata.org/entity/Q6304538
97919,http://www.wikidata.org/entity/Q6664969
70672,http://www.wikidata.org/entity/Q6690927
109354,http://www.wikidata.org/entity/Q6907527
102271,http://www.wikidata.org/entity/Q7049136
102979,http://www.wikidata.org/entity/Q7620420
77621,http://www.wikidata.org/entity/Q7751042
100408,http://www.wikidata.org/entity/Q7859028
62728,http://www.wikidata.org/entity/Q11688566
102402,http://www.wikidata.org/entity/Q13370821
107327,http://www.wikidata.org/entity/Q14595113
103062,http://www.wikidata.org/entity/Q15052309
102007,http://www.wikidata.org/entity/Q16028424
78398,http://www.wikidata.org/entity/Q16142030
71014,http://www.wikidata.org/entity/Q16155210
106137,http://www.wikidata.org/entity/Q16996794
106002,http://www.wikidata.org/entity/Q17632280
40789,http://www.wikidata.org/entity/Q18747291
102783,http://www.wikidata.org/entity/Q20728665
86024,http://www.wikidata.org/entity/Q21007720
107921,http://www.wikidata.org/entity/Q26885115
71116,http://www.wikidata.org/entity/Q45036541
75663,http://www.wikidata.org/entity/Q60944743
79391,http://www.wikidata.org/entity/Q61938105
73714,http://www.wikidata.org/entity/Q64994976
61799,http://www.wikidata.org/entity/Q65115189
92541,http://www.wikidata.org/entity/Q2201
16563,http://www.wikidata.org/entity/Q39999
56869,http://www.wikidata.org/entity/Q169082
32903,http://www.wikidata.org/entity/Q309621
50247,http://www.wikidata.org/entity/Q371490
68133,http://www.wikidata.org/entity/Q371278
27897,http://www.wikidata.org/entity/Q492604
43587,http://www.wikidata.org/entity/Q534165
107467,http://www.wikidata.org/entity/Q579895
79305,http://www.wikidata.org/entity/Q589688
97770,http://www.wikidata.org/entity/Q598548
97530,http://www.wikidata.org/entity/Q593718
77494,http://www.wikidata.org/entity/Q609857
23557,http://www.wikidata.org/entity/Q638547
70803,http://www.wikidata.org/entity/Q642546
88743,http://www.wikidata.org/entity/Q691916
80843,http://www.wikidata.org/entity/Q736420
99360,http://www.wikidata.org/entity/Q919945
53910,http://www.wikidata.org/entity/Q934960
53288,http://www.wikidata.org/entity/Q918380
55982,http://www.wikidata.org/entity/Q948456
81154,http://www.wikidata.org/entity/Q973377
25476,http://www.wikidata.org/entity/Q1062903
71802,http://www.wikidata.org/entity/Q1047336
94053,http://www.wikidata.org/entity/Q1130313
101249,http://www.wikidata.org/entity/Q1144954
29794,http://www.wikidata.org/entity/Q1171588
83859,http://www.wikidata.org/entity/Q1212139
76443,http://www.wikidata.org/entity/Q1247320
67918,http://www.wikidata.org/entity/Q1361018
58554,http://www.wikidata.org/entity/Q1570923
55187,http://www.wikidata.org/entity/Q1579358
102809,http://www.wikidata.org/entity/Q1657080
92301,http://www.wikidata.org/entity/Q1752641
38781,http://www.wikidata.org/entity/Q1819137
28231,http://www.wikidata.org/entity/Q1851504
61935,http://www.wikidata.org/entity/Q1852729
91334,http://www.wikidata.org/entity/Q1988473
97132,http://www.wikidata.org/entity/Q2269271
85905,http://www.wikidata.org/entity/Q2376390
18362,http://www.wikidata.org/entity/Q2394571
90852,http://www.wikidata.org/entity/Q2412480
101594,http://www.wikidata.org/entity/Q2469737
62399,http://www.wikidata.org/entity/Q2939670
64970,http://www.wikidata.org/entity/Q2935520
73059,http://www.wikidata.org/entity/Q3006411
86963,http://www.wikidata.org/entity/Q3023872
76827,http://www.wikidata.org/entity/Q3037872
93894,http://www.wikidata.org/entity/Q3077330
73267,http://www.wikidata.org/entity/Q3110033
94957,http://www.wikidata.org/entity/Q3148540
47218,http://www.wikidata.org/entity/Q3210684
64885,http://www.wikidata.org/entity/Q3212853
40955,http://www.wikidata.org/entity/Q3223178
56115,http://www.wikidata.org/entity/Q3324555
44101,http://www.wikidata.org/entity/Q3403719
47159,http://www.wikidata.org/entity/Q3412599
55946,http://www.wikidata.org/entity/Q3478207
77048,http://www.wikidata.org/entity/Q3575541
46633,http://www.wikidata.org/entity/Q4010290
88859,http://www.wikidata.org/entity/Q4103189
93605,http://www.wikidata.org/entity/Q4390213
20402,http://www.wikidata.org/entity/Q4468583
88411,http://www.wikidata.org/entity/Q4880368
74213,http://www.wikidata.org/entity/Q4881308
98676,http://www.wikidata.org/entity/Q5243080
93359,http://www.wikidata.org/entity/Q5611714
81787,http://www.wikidata.org/entity/Q5655430
107459,http://www.wikidata.org/entity/Q5813785
94406,http://www.wikidata.org/entity/Q5978709
73804,http://www.wikidata.org/entity/Q6311257
16759,http://www.wikidata.org/entity/Q6404429
98082,http://www.wikidata.org/entity/Q6460653
95449,http://www.wikidata.org/entity/Q6548461
80532,http://www.wikidata.org/entity/Q6707667
52670,http://www.wikidata.org/entity/Q7208353
31739,http://www.wikidata.org/entity/Q7536298
23394,http://www.wikidata.org/entity/Q7730282
60925,http://www.wikidata.org/entity/Q7734623
46420,http://www.wikidata.org/entity/Q7883145
105585,http://www.wikidata.org/entity/Q10483256
30217,http://www.wikidata.org/entity/Q11791508
91184,http://www.wikidata.org/entity/Q12126005
56431,http://www.wikidata.org/entity/Q12148330
25546,http://www.wikidata.org/entity/Q15794385
80543,http://www.wikidata.org/entity/Q16610840
106806,http://www.wikidata.org/entity/Q16661376
93773,http://www.wikidata.org/entity/Q16683270
104173,http://www.wikidata.org/entity/Q16733951
65798,http://www.wikidata.org/entity/Q17021859
27157,http://www.wikidata.org/entity/Q17413606
73807,http://www.wikidata.org/entity/Q18914900
73363,http://www.wikidata.org/entity/Q19878247
26346,http://www.wikidata.org/entity/Q19902889
77990,http://www.wikidata.org/entity/Q21030865
62409,http://www.wikidata.org/entity/Q21427144
107397,http://www.wikidata.org/entity/Q24661101
106214,http://www.wikidata.org/entity/Q28494295
73365,http://www.wikidata.org/entity/Q30751212
42660,http://www.wikidata.org/entity/Q47155813
103607,http://www.wikidata.org/entity/Q60845154
62054,http://www.wikidata.org/entity/Q61967818
86980,http://www.wikidata.org/entity/Q118114
56563,http://www.wikidata.org/entity/Q177145
75866,http://www.wikidata.org/entity/Q188000
47088,http://www.wikidata.org/entity/Q225260
76216,http://www.wikidata.org/entity/Q484291
32872,http://www.wikidata.org/entity/Q469547
65319,http://www.wikidata.org/entity/Q466112
29051,http://www.wikidata.org/entity/Q496742
78687,http://www.wikidata.org/entity/Q556307
76762,http://www.wikidata.org/entity/Q586589
75387,http://www.wikidata.org/entity/Q603494
110428,http://www.wikidata.org/entity/Q639611
70478,http://www.wikidata.org/entity/Q635937
82504,http://www.wikidata.org/entity/Q689318
52982,http://www.wikidata.org/entity/Q727775
77239,http://www.wikidata.org/entity/Q782913
95119,http://www.wikidata.org/entity/Q817266
43983,http://www.wikidata.org/entity/Q901550
37055,http://www.wikidata.org/entity/Q908533
80802,http://www.wikidata.org/entity/Q893424
23607,http://www.wikidata.org/entity/Q1083075
32762,http://www.wikidata.org/entity/Q1089010
48445,http://www.wikidata.org/entity/Q1204213
76458,http://www.wikidata.org/entity/Q1261875
70532,http://www.wikidata.org/entity/Q1280945
76896,http://www.wikidata.org/entity/Q1331014
58740,http://www.wikidata.org/entity/Q1578807
66554,http://www.wikidata.org/entity/Q1588865
70791,http://www.wikidata.org/entity/Q1590285
74770,http://www.wikidata.org/entity/Q1664427
98329,http://www.wikidata.org/entity/Q1677088
51182,http://www.wikidata.org/entity/Q1741380
22674,http://www.wikidata.org/entity/Q1753597
61341,http://www.wikidata.org/entity/Q1799209
29429,http://www.wikidata.org/entity/Q1937179
78069,http://www.wikidata.org/entity/Q1962858
69061,http://www.wikidata.org/entity/Q2054477
75855,http://www.wikidata.org/entity/Q2499263
104911,http://www.wikidata.org/entity/Q2855028
89999,http://www.wikidata.org/entity/Q2940570
98349,http://www.wikidata.org/entity/Q3023928
26783,http://www.wikidata.org/entity/Q3024200
75065,http://www.wikidata.org/entity/Q3038938
36939,http://www.wikidata.org/entity/Q3025010
79434,http://www.wikidata.org/entity/Q3030536
70064,http://www.wikidata.org/entity/Q3140346
69359,http://www.wikidata.org/entity/Q3157016
62553,http://www.wikidata.org/entity/Q3204762
69972,http://www.wikidata.org/entity/Q3235423
97525,http://www.wikidata.org/entity/Q3231369
83488,http://www.wikidata.org/entity/Q3276978
71780,http://www.wikidata.org/entity/Q3291179
64336,http://www.wikidata.org/entity/Q3307615
70756,http://www.wikidata.org/entity/Q3347890
93124,http://www.wikidata.org/entity/Q3389548
82506,http://www.wikidata.org/entity/Q3410908
44508,http://www.wikidata.org/entity/Q3445428
94219,http://www.wikidata.org/entity/Q3481111
100938,http://www.wikidata.org/entity/Q3515131
92970,http://www.wikidata.org/entity/Q3557109
76911,http://www.wikidata.org/entity/Q3597744
102246,http://www.wikidata.org/entity/Q3764502
83654,http://www.wikidata.org/entity/Q3820046
59356,http://www.wikidata.org/entity/Q3824890
94121,http://www.wikidata.org/entity/Q3880781
82109,http://www.wikidata.org/entity/Q3926667
93506,http://www.wikidata.org/entity/Q4188333
95146,http://www.wikidata.org/entity/Q4851332
97241,http://www.wikidata.org/entity/Q4900081
60371,http://www.wikidata.org/entity/Q4913719
98052,http://www.wikidata.org/entity/Q5987102
57148,http://www.wikidata.org/entity/Q6035913
76556,http://www.wikidata.org/entity/Q6035971
30465,http://www.wikidata.org/entity/Q7091486
75162,http://www.wikidata.org/entity/Q7304973
74521,http://www.wikidata.org/entity/Q7439873
77306,http://www.wikidata.org/entity/Q7458358
88940,http://www.wikidata.org/entity/Q7702638
21742,http://www.wikidata.org/entity/Q7759571
65771,http://www.wikidata.org/entity/Q7776276
45949,http://www.wikidata.org/entity/Q7775380
64087,http://www.wikidata.org/entity/Q7846356
100514,http://www.wikidata.org/entity/Q12139037
67449,http://www.wikidata.org/entity/Q15875980
104532,http://www.wikidata.org/entity/Q16246692
84842,http://www.wikidata.org/entity/Q16651492
104142,http://www.wikidata.org/entity/Q16638974
106651,http://www.wikidata.org/entity/Q18166909
70974,http://www.wikidata.org/entity/Q18391389
61406,http://www.wikidata.org/entity/Q18693319
30348,http://www.wikidata.org/entity/Q19363713
106325,http://www.wikidata.org/entity/Q21034405
94956,http://www.wikidata.org/entity/Q25297087
29655,http://www.wikidata.org/entity/Q27590130
39920,http://www.wikidata.org/entity/Q28494185
39718,http://www.wikidata.org/entity/Q30731090
73306,http://www.wikidata.org/entity/Q30754901
85347,http://www.wikidata.org/entity/Q43201408
89292,http://www.wikidata.org/entity/Q64808590
64710,http://www.wikidata.org/entity/Q59595
89026,http://www.wikidata.org/entity/Q158474
26433,http://www.wikidata.org/entity/Q166711
102321,http://www.wikidata.org/entity/Q169227
89069,http://www.wikidata.org/entity/Q262803
84582,http://www.wikidata.org/entity/Q288939
43502,http://www.wikidata.org/entity/Q322105
92094,http://www.wikidata.org/entity/Q314942
79006,http://www.wikidata.org/entity/Q429867
72904,http://www.wikidata.org/entity/Q466443
96408,http://www.wikidata.org/entity/Q478352
87023,http://www.wikidata.org/entity/Q485759
99089,http://www.wikidata.org/entity/Q643972
89233,http://www.wikidata.org/entity/Q661693
92222,http://www.wikidata.org/entity/Q689842
48414,http://www.wikidata.org/entity/Q694533
83491,http://www.wikidata.org/entity/Q732022
90356,http://www.wikidata.org/entity/Q737304
99412,http://www.wikidata.org/entity/Q746884
64858,http://www.wikidata.org/entity/Q748884
95716,http://www.wikidata.org/entity/Q842292
82906,http://www.wikidata.org/entity/Q923911
34391,http://www.wikidata.org/entity/Q1027515
71673,http://www.wikidata.org/entity/Q1099384
83780,http://www.wikidata.org/entity/Q1115678
89375,http://www.wikidata.org/entity/Q1129313
96127,http://www.wikidata.org/entity/Q1137254
83139,http://www.wikidata.org/entity/Q1165050
80943,http://www.wikidata.org/entity/Q1170354
85131,http://www.wikidata.org/entity/Q1212945
88917,http://www.wikidata.org/entity/Q1236589
60492,http://www.wikidata.org/entity/Q1350521
70484,http://www.wikidata.org/entity/Q1380876
77071,http://www.wikidata.org/entity/Q1604555
78280,http://www.wikidata.org/entity/Q1733779
81621,http://www.wikidata.org/entity/Q1780808
85237,http://www.wikidata.org/entity/Q2497046
81794,http://www.wikidata.org/entity/Q2501232
101732,http://www.wikidata.org/entity/Q2891056
65507,http://www.wikidata.org/entity/Q3029222
102457,http://www.wikidata.org/entity/Q3019722
89345,http://www.wikidata.org/entity/Q3046301
99478,http://www.wikidata.org/entity/Q3203998
101945,http://www.wikidata.org/entity/Q3207491
99191,http://www.wikidata.org/entity/Q3223350
64644,http://www.wikidata.org/entity/Q3226285
41971,http://www.wikidata.org/entity/Q3236385
95978,http://www.wikidata.org/entity/Q3273551
62332,http://www.wikidata.org/entity/Q3282657
42745,http://www.wikidata.org/entity/Q3307050
60712,http://www.wikidata.org/entity/Q3449470
84693,http://www.wikidata.org/entity/Q3472084
102041,http://www.wikidata.org/entity/Q3574953
99276,http://www.wikidata.org/entity/Q3705103
56376,http://www.wikidata.org/entity/Q3739243
107558,http://www.wikidata.org/entity/Q3747542
57502,http://www.wikidata.org/entity/Q3758579
107413,http://www.wikidata.org/entity/Q3787188
83165,http://www.wikidata.org/entity/Q3801847
94426,http://www.wikidata.org/entity/Q3894917
46461,http://www.wikidata.org/entity/Q4003649
91523,http://www.wikidata.org/entity/Q4020439
107782,http://www.wikidata.org/entity/Q4274245
67769,http://www.wikidata.org/entity/Q4303595
103936,http://www.wikidata.org/entity/Q4366287
94475,http://www.wikidata.org/entity/Q4373860
44534,http://www.wikidata.org/entity/Q4400537
100900,http://www.wikidata.org/entity/Q4421817
87008,http://www.wikidata.org/entity/Q4425392
84686,http://www.wikidata.org/entity/Q4658057
48166,http://www.wikidata.org/entity/Q5334453
27469,http://www.wikidata.org/entity/Q5979072
81119,http://www.wikidata.org/entity/Q6109691
101904,http://www.wikidata.org/entity/Q7005527
66983,http://www.wikidata.org/entity/Q7280293
102137,http://www.wikidata.org/entity/Q7736300
107890,http://www.wikidata.org/entity/Q8050891
67751,http://www.wikidata.org/entity/Q8851702
62440,http://www.wikidata.org/entity/Q9125658
102447,http://www.wikidata.org/entity/Q9397943
88612,http://www.wikidata.org/entity/Q11240733
12969,http://www.wikidata.org/entity/Q12124996
92128,http://www.wikidata.org/entity/Q12125098
101860,http://www.wikidata.org/entity/Q12151357
100773,http://www.wikidata.org/entity/Q14949730
95483,http://www.wikidata.org/entity/Q16683402
70652,http://www.wikidata.org/entity/Q16855919
103604,http://www.wikidata.org/entity/Q17620299
23979,http://www.wikidata.org/entity/Q18207403
76003,http://www.wikidata.org/entity/Q18613174
90056,http://www.wikidata.org/entity/Q18633933
46446,http://www.wikidata.org/entity/Q19609017
106129,http://www.wikidata.org/entity/Q19847491
108253,http://www.wikidata.org/entity/Q20856878
76214,http://www.wikidata.org/entity/Q25396654
100944,http://www.wikidata.org/entity/Q26710776
107843,http://www.wikidata.org/entity/Q27500861
99986,http://www.wikidata.org/entity/Q51960230
42702,http://www.wikidata.org/entity/Q59692749
96502,http://www.wikidata.org/entity/Q61074048
80421,http://www.wikidata.org/entity/Q65562369
82905,http://www.wikidata.org/entity/Q93512
97997,http://www.wikidata.org/entity/Q143716
83063,http://www.wikidata.org/entity/Q153685
77780,http://www.wikidata.org/entity/Q169012
99546,http://www.wikidata.org/entity/Q164224
83094,http://www.wikidata.org/entity/Q180706
99353,http://www.wikidata.org/entity/Q182218
89226,http://www.wikidata.org/entity/Q199310
27135,http://www.wikidata.org/entity/Q287583
65317,http://www.wikidata.org/entity/Q319143
91712,http://www.wikidata.org/entity/Q338253
82894,http://www.wikidata.org/entity/Q387727
84991,http://www.wikidata.org/entity/Q617849
83002,http://www.wikidata.org/entity/Q841882
70578,http://www.wikidata.org/entity/Q875197
93663,http://www.wikidata.org/entity/Q900362
77287,http://www.wikidata.org/entity/Q1048319
84741,http://www.wikidata.org/entity/Q1213010
78220,http://www.wikidata.org/entity/Q1275605
47377,http://www.wikidata.org/entity/Q1304913
97956,http://www.wikidata.org/entity/Q1317743
93650,http://www.wikidata.org/entity/Q1460779
58819,http://www.wikidata.org/entity/Q1462075
85570,http://www.wikidata.org/entity/Q1513017
84214,http://www.wikidata.org/entity/Q1626186
84276,http://www.wikidata.org/entity/Q1627370
94767,http://www.wikidata.org/entity/Q1632040
60678,http://www.wikidata.org/entity/Q1705301
84595,http://www.wikidata.org/entity/Q1735648
94123,http://www.wikidata.org/entity/Q1765941
84824,http://www.wikidata.org/entity/Q1768470
98111,http://www.wikidata.org/entity/Q2054155
30590,http://www.wikidata.org/entity/Q2104870
77751,http://www.wikidata.org/entity/Q2282221
24959,http://www.wikidata.org/entity/Q2362638
39760,http://www.wikidata.org/entity/Q2421650
60774,http://www.wikidata.org/entity/Q2905360
82555,http://www.wikidata.org/entity/Q2922965
82922,http://www.wikidata.org/entity/Q2940683
70632,http://www.wikidata.org/entity/Q3022125
85442,http://www.wikidata.org/entity/Q3027566
85360,http://www.wikidata.org/entity/Q3054129
85239,http://www.wikidata.org/entity/Q3066329
91374,http://www.wikidata.org/entity/Q3071932
77966,http://www.wikidata.org/entity/Q3149949
82897,http://www.wikidata.org/entity/Q3204796
84721,http://www.wikidata.org/entity/Q3209913
107453,http://www.wikidata.org/entity/Q3204574
102408,http://www.wikidata.org/entity/Q3218379
81276,http://www.wikidata.org/entity/Q3227129
94619,http://www.wikidata.org/entity/Q3377213
65790,http://www.wikidata.org/entity/Q3486432
56889,http://www.wikidata.org/entity/Q3504699
56901,http://www.wikidata.org/entity/Q3522668
64849,http://www.wikidata.org/entity/Q3561405
82892,http://www.wikidata.org/entity/Q3664475
83397,http://www.wikidata.org/entity/Q3705956
33381,http://www.wikidata.org/entity/Q3790696
98675,http://www.wikidata.org/entity/Q3819713
89566,http://www.wikidata.org/entity/Q3860653
83008,http://www.wikidata.org/entity/Q3997684
102111,http://www.wikidata.org/entity/Q4445366
68313,http://www.wikidata.org/entity/Q4658848
73166,http://www.wikidata.org/entity/Q4659880
70584,http://www.wikidata.org/entity/Q4730231
69300,http://www.wikidata.org/entity/Q4920414
101963,http://www.wikidata.org/entity/Q5100164
33833,http://www.wikidata.org/entity/Q5318419
77979,http://www.wikidata.org/entity/Q5337710
90571,http://www.wikidata.org/entity/Q5475256
64155,http://www.wikidata.org/entity/Q5790725
57194,http://www.wikidata.org/entity/Q6119379
65715,http://www.wikidata.org/entity/Q6186472
59215,http://www.wikidata.org/entity/Q7517400
58198,http://www.wikidata.org/entity/Q7649277
33017,http://www.wikidata.org/entity/Q7757075
80878,http://www.wikidata.org/entity/Q7995234
78408,http://www.wikidata.org/entity/Q10319425
81711,http://www.wikidata.org/entity/Q12103990
65717,http://www.wikidata.org/entity/Q12110526
104055,http://www.wikidata.org/entity/Q14802842
32901,http://www.wikidata.org/entity/Q15634938
106896,http://www.wikidata.org/entity/Q15713892
77571,http://www.wikidata.org/entity/Q16028820
60919,http://www.wikidata.org/entity/Q16249573
105477,http://www.wikidata.org/entity/Q17092796
70643,http://www.wikidata.org/entity/Q18205203
70740,http://www.wikidata.org/entity/Q19363536
109780,http://www.wikidata.org/entity/Q19544617
104521,http://www.wikidata.org/entity/Q20971323
69365,http://www.wikidata.org/entity/Q21527989
94320,http://www.wikidata.org/entity/Q25136281
61441,http://www.wikidata.org/entity/Q50379445
25477,http://www.wikidata.org/entity/Q59278115
69424,http://www.wikidata.org/entity/Q61066697
79764,http://www.wikidata.org/entity/Q61815458
96370,http://www.wikidata.org/entity/Q64876580
91585,http://www.wikidata.org/entity/Q65055356
83092,http://www.wikidata.org/entity/Q51743
61787,http://www.wikidata.org/entity/Q77850555
77648,http://www.wikidata.org/entity/Q113052
29193,http://www.wikidata.org/entity/Q136784
77158,http://www.wikidata.org/entity/Q238866
89760,http://www.wikidata.org/entity/Q269887
56933,http://www.wikidata.org/entity/Q320318
